"Countries"	"Type"	"IMPORTATIONS"	"REL_IMP"	"EXPORTATIONS"	"REL_EXP"	"Cropland.2001"	"Cropland.2015"	"var.cropland.01.15"	"Prop_dep.crops.Exp"	"VP.production"	"dependent.production"	"non.dependent.production"	"total.production"	"VP.cons"	"VNP.non.dep.cons"	"dep.cons"	"non.dep.cons"	"total.cons"	"dep.imp.VP.cons"	"dep.imp.non.dep.cons"	"dep.imp.cons"	"cropland.adj.to.vegetation"	"PropCropNearNature_600m_mean"	"PropCropNearNature_600m2001"	"PropCropNearNature_600m2015"	"total.cropland"	"Contact"	"NoContact"	"avg.HDI"	"HDI_exp"	"HDI_imp"	"population"	"country.area.2015"	"forest.land.2015"	"part.protectedland.total.land"
"Ireland"	"VP"	"86024.0860749481"	"0.00271757983145387"	"8863.48428468705"	"0.000281423511703924"	"4849.57451839597"	"19345.0690238105"	"3.99197431781701"	"0.324406742934436"	"24246.6688015621"	"3400522.6"	"3400522.6"	"3400522.6"	"101407.270591823"	"3617806.99607484"	"3719214.26666667"	"4562280"	"4880971.66666667"	"0.0176243772653768"	"0.280268553085229"	"0.0708903520917795"	"0.972537215086188"	"0.972537215086188"	"0.973028595183782"	"0.972309460384525"	"6218740509.26446"	"6047964900.35236"	"170775608.912099"	0.8988	0.856440576	0.8777992	4363042	7028	754.02	0.107287991
"Ireland"	"Non pollinator dependent"	"1367982.86666667"	"0.00451532251114733"	"206225.466666667"	"0.000774426995981415"	"334719"	"304875"	"0.910838643757898"	"1"	"24246.6688015621"	"3400522.6"	"3400522.6"	"3400522.6"	"101407.270591823"	"3617806.99607484"	"3719214.26666667"	"4562280"	"4880971.66666667"	"0.0176243772653768"	"0.280268553085229"	"0.0708903520917795"	"0.972537215086188"	"0.972537215086188"	"0.973028595183782"	"0.972309460384525"	"6218740509.26446"	"6047964900.35236"	"170775608.912099"	0.8988	0.856440576	0.8777992	4363042	7028	754.02	0.107287991
"Ireland"	"Pollinator dependent"	"346013.8"	"0.00185618584603623"	"27322.1333333333"	"0.000158959742220799"	"4984"	"19896"	"3.99197431781701"	"1"	"24246.6688015621"	"3400522.6"	"3400522.6"	"3400522.6"	"101407.270591823"	"3617806.99607484"	"3719214.26666667"	"4562280"	"4880971.66666667"	"0.0176243772653768"	"0.280268553085229"	"0.0708903520917795"	"0.972537215086188"	"0.972537215086188"	"0.973028595183782"	"0.972309460384525"	"6218740509.26446"	"6047964900.35236"	"170775608.912099"	0.8988	0.856440576	0.8777992	4363042	7028	754.02	0.107287991
"Ireland"	"Total"	"1713996.66666667"	"0.00350241416571019"	"233547.6"	"0.000533000620846347"	"339703"	"324771"	"0.956043956043956"	"1"	"24246.6688015621"	"3400522.6"	"3400522.6"	"3400522.6"	"101407.270591823"	"3617806.99607484"	"3719214.26666667"	"4562280"	"4880971.66666667"	"0.0176243772653768"	"0.0422509042769148"	"0.351158905177009"	"0.972537215086188"	"0.972537215086188"	"0.973028595183782"	"0.972309460384525"	"6218740509.26446"	"6047964900.35236"	"170775608.912099"	0.8988	0.856440576	0.8777992	4363042	7028	754.02	0.107287991
"Israel"	"Pollinator dependent"	"631809.8"	"0.00338933420617034"	"324607.4"	"0.00188856075026952"	"100616"	"79123"	"0.786385863083406"	"1"	"483714.894691171"	"3685944"	"3685944"	"3685944"	"542266.159457009"	"3450880.24054299"	"3993146.4"	"6488431.13333333"	"6795633.53333333"	"0.015300010742188"	"0.469994492443839"	"0.0929729063377098"	"0.588476685846115"	"0.588476685846115"	"0.594875140764962"	"0.577299348159887"	"3710972163.4966"	"2183805176.6222"	"1527166986.8744"	0.878333333	0.859436527	0.783939101	7361413	2207	165	0.074762121
"Israel"	"VNP"	"3721746.86727336"	"0.0081310360824595"	"670608.598705865"	"0.0016489840256581"	"66986.1800999358"	"68010.7408689412"	"1.01529510665449"	"2.06590668822049"	"483714.894691171"	"3685944"	"3685944"	"3685944"	"542266.159457009"	"3450880.24054299"	"3993146.4"	"6488431.13333333"	"6795633.53333333"	"0.015300010742188"	"0.469994492443839"	"0.0929729063377098"	"0.588476685846115"	"0.588476685846115"	"0.594875140764962"	"0.577299348159887"	"3710972163.4966"	"2183805176.6222"	"1527166986.8744"	0.878333333	0.859436527	0.783939101	7361413	2207	165	0.074762121
"Israel"	"Total"	"3825720.13333333"	"0.00781755101956404"	"716030.6"	"0.00163411978690846"	"265963"	"246999"	"0.928696848809797"	"1"	"483714.894691171"	"3685944"	"3685944"	"3685944"	"542266.159457009"	"3450880.24054299"	"3993146.4"	"6488431.13333333"	"6795633.53333333"	"0.015300010742188"	"0.0575992213352921"	"0.562967398781549"	"0.588476685846115"	"0.588476685846115"	"0.594875140764962"	"0.577299348159887"	"3710972163.4966"	"2183805176.6222"	"1527166986.8744"	0.878333333	0.859436527	0.783939101	7361413	2207	165	0.074762121
"Israel"	"Non pollinator dependent"	"3193910.33333333"	"0.0105421899484945"	"391423.2"	"0.00146988971746829"	"165347"	"167876"	"1.01529510665449"	"1"	"483714.894691171"	"3685944"	"3685944"	"3685944"	"542266.159457009"	"3450880.24054299"	"3993146.4"	"6488431.13333333"	"6795633.53333333"	"0.015300010742188"	"0.469994492443839"	"0.0929729063377098"	"0.588476685846115"	"0.588476685846115"	"0.594875140764962"	"0.577299348159887"	"3710972163.4966"	"2183805176.6222"	"1527166986.8744"	0.878333333	0.859436527	0.783939101	7361413	2207	165	0.074762121
"Israel"	"VP"	"103973.266059973"	"0.00328461090082136"	"45422.001294135"	"0.00144218895213701"	"59853.9571632074"	"45677.6563244547"	"0.786385863083406"	"0.139929038260172"	"483714.894691171"	"3685944"	"3685944"	"3685944"	"542266.159457009"	"3450880.24054299"	"3993146.4"	"6488431.13333333"	"6795633.53333333"	"0.015300010742188"	"0.469994492443839"	"0.0929729063377098"	"0.588476685846115"	"0.588476685846115"	"0.594875140764962"	"0.577299348159887"	"3710972163.4966"	"2183805176.6222"	"1527166986.8744"	0.878333333	0.859436527	0.783939101	7361413	2207	165	0.074762121
"Italy"	"VNP"	"16443911.7332326"	"0.0359256135379378"	"3855570.89340346"	"0.00948060437233255"	"4680508.78762534"	"3742173.81801803"	"0.799522869802499"	"1.55948478425877"	"3451966.83292292"	"58896761"	"58896761"	"58896761"	"3318939.59309374"	"57786221.3402396"	"61105160.9333333"	"69143674.6666667"	"71352074.6"	"0.0113359357519511"	"0.176196951111496"	"0.0656005630236667"	"0.307645928283568"	"0.307645928283568"	"0.308431784266976"	"0.308377243424333"	"115278998359.284"	"35465174048.8067"	"79813824310.4769"	0.864333333	0.85955738	0.74421541	58763717	30134	9297	0.308521935
"Italy"	"Total"	"17252754.2666667"	"0.0352546140352803"	"4797440.66666667"	"0.0109486839248481"	"8081154"	"6563079"	"0.812146260298962"	"1"	"3451966.83292292"	"58896761"	"58896761"	"58896761"	"3318939.59309374"	"57786221.3402396"	"61105160.9333333"	"69143674.6666667"	"71352074.6"	"0.0113359357519511"	"0.0325863592105468"	"0.241797514135162"	"0.307645928283568"	"0.307645928283568"	"0.308431784266976"	"0.308377243424333"	"115278998359.284"	"35465174048.8067"	"79813824310.4769"	0.864333333	0.85955738	0.74421541	58763717	30134	9297	0.308521935
"Italy"	"Pollinator dependent"	"4680736.26666667"	"0.0251097395745925"	"2472336.33333333"	"0.0143840139214282"	"1313190"	"1151937"	"0.87720512644781"	"1"	"3451966.83292292"	"58896761"	"58896761"	"58896761"	"3318939.59309374"	"57786221.3402396"	"61105160.9333333"	"69143674.6666667"	"71352074.6"	"0.0113359357519511"	"0.176196951111496"	"0.0656005630236667"	"0.307645928283568"	"0.307645928283568"	"0.308431784266976"	"0.308377243424333"	"115278998359.284"	"35465174048.8067"	"79813824310.4769"	0.864333333	0.85955738	0.74421541	58763717	30134	9297	0.308521935
"Italy"	"Non pollinator dependent"	"12572018"	"0.0414966570628707"	"2325104.33333333"	"0.00873133465672864"	"6767964"	"5411142"	"0.799522869802499"	"1"	"3451966.83292292"	"58896761"	"58896761"	"58896761"	"3318939.59309374"	"57786221.3402396"	"61105160.9333333"	"69143674.6666667"	"71352074.6"	"0.0113359357519511"	"0.176196951111496"	"0.0656005630236667"	"0.307645928283568"	"0.307645928283568"	"0.308431784266976"	"0.308377243424333"	"115278998359.284"	"35465174048.8067"	"79813824310.4769"	0.864333333	0.85955738	0.74421541	58763717	30134	9297	0.308521935
"Italy"	"VP"	"808842.533434021"	"0.0255520779815931"	"941869.773263208"	"0.0299052032638505"	"405029.53478155"	"355231.156658496"	"0.87720512644781"	"0.380963447636321"	"3451966.83292292"	"58896761"	"58896761"	"58896761"	"3318939.59309374"	"57786221.3402396"	"61105160.9333333"	"69143674.6666667"	"71352074.6"	"0.0113359357519511"	"0.176196951111496"	"0.0656005630236667"	"0.307645928283568"	"0.307645928283568"	"0.308431784266976"	"0.308377243424333"	"115278998359.284"	"35465174048.8067"	"79813824310.4769"	0.864333333	0.85955738	0.74421541	58763717	30134	9297	0.308521935
"Jamaica"	"VNP"	"697127.672963167"	"0.0015230402456407"	"18734.260451673"	"4.60663586433922e-05"	"2121.27158369333"	"1771.18560005396"	"0.834964091193908"	"2.06192332674701"	"143955.139270607"	"824548"	"824548"	"805388.272727273"	"147818.181304567"	"711327.000513615"	"859145.181818182"	"1472207.27272727"	"1487644.72727273"	"0.00382627996745316"	"0.443074079515075"	"0.0293638657128058"	"0.94683502548666"	"0.94683502548666"	"0.965918420595856"	"0.932032542833116"	"1452549737.48355"	"1375105403.09984"	"77444334.3837065"	0.7148	0.847327994	0.86144518	2783049	1099	335.2	0.30500455
"Jamaica"	"Total"	"702819.818181818"	"0.0014361557026415"	"20563.3636363636"	"4.69295577641175e-05"	"138061"	"127763"	"0.925409782632315"	"1"	"143955.139270607"	"824548"	"824548"	"805388.272727273"	"147818.181304567"	"711327.000513615"	"859145.181818182"	"1472207.27272727"	"1487644.72727273"	"0.00382627996745316"	"0.00771524628436457"	"0.472437945227881"	"0.94683502548666"	"0.94683502548666"	"0.965918420595856"	"0.932032542833116"	"1452549737.48355"	"1375105403.09984"	"77444334.3837065"	0.7148	0.847327994	0.86144518	2783049	1099	335.2	0.30500455
"Jamaica"	"VP"	"5692.14521865096"	"0.000179820091671015"	"1829.10318469063"	"5.80756534305339e-05"	"73235.9346495778"	"70642.4745514932"	"0.999657082563967"	"0.201314086204244"	"143955.139270607"	"824548"	"824548"	"805388.272727273"	"147818.181304567"	"711327.000513615"	"859145.181818182"	"1472207.27272727"	"1487644.72727273"	"0.00382627996745316"	"0.443074079515075"	"0.0293638657128058"	"0.94683502548666"	"0.94683502548666"	"0.965918420595856"	"0.932032542833116"	"1452549737.48355"	"1375105403.09984"	"77444334.3837065"	0.7148	0.847327994	0.86144518	2783049	1099	335.2	0.30500455
"Jamaica"	"Non pollinator dependent"	"659136.818181818"	"0.00217562323738342"	"11477.5454545455"	"4.31009864653175e-05"	"62241"	"51969"	"0.834964091193908"	"1"	"143955.139270607"	"824548"	"824548"	"805388.272727273"	"147818.181304567"	"711327.000513615"	"859145.181818182"	"1472207.27272727"	"1487644.72727273"	"0.00382627996745316"	"0.443074079515075"	"0.0293638657128058"	"0.94683502548666"	"0.94683502548666"	"0.965918420595856"	"0.932032542833116"	"1452549737.48355"	"1375105403.09984"	"77444334.3837065"	0.7148	0.847327994	0.86144518	2783049	1099	335.2	0.30500455
"Jamaica"	"Pollinator dependent"	"43683"	"0.000234336799030561"	"9085.81818181818"	"5.28611473498972e-05"	"75820"	"75794"	"0.999657082563967"	"1"	"143955.139270607"	"824548"	"824548"	"805388.272727273"	"147818.181304567"	"711327.000513615"	"859145.181818182"	"1472207.27272727"	"1487644.72727273"	"0.00382627996745316"	"0.443074079515075"	"0.0293638657128058"	"0.94683502548666"	"0.94683502548666"	"0.965918420595856"	"0.932032542833116"	"1452549737.48355"	"1375105403.09984"	"77444334.3837065"	0.7148	0.847327994	0.86144518	2783049	1099	335.2	0.30500455
"Japan"	"VNP"	"33151297.413004"	"0.0724268482136088"	"93883.5094575381"	"0.000230853597265166"	"975919.523896793"	"876595.501247286"	"0.898225191506661"	"2.67221629278113"	"1987246.89626308"	"20622735.7333333"	"20622735.7333333"	"20622735.7333333"	"3123173.25938324"	"25646764.3406168"	"28769937.6"	"46668874.1333333"	"54816076"	"0.0209657252189294"	"0.476470098540679"	"0.149268894524057"	"0.627934662453407"	"0.627934662453407"	"0.607960376671561"	"0.655787871887918"	"69184296577.8838"	"43413087032.1336"	"25771209545.7502"	0.881333333	0.829379958	0.825820055	127680333	37797.1	24958	0.660315209
"Japan"	"VP"	"1149258.78699595"	"0.0363061398634361"	"13332.4238757953"	"0.000423316319647995"	"336104.206678729"	"319168.67830849"	"0.880355763612914"	"0.379482195638179"	"1987246.89626308"	"20622735.7333333"	"20622735.7333333"	"20622735.7333333"	"3123173.25938324"	"25646764.3406168"	"28769937.6"	"46668874.1333333"	"54816076"	"0.0209657252189294"	"0.476470098540679"	"0.149268894524057"	"0.627934662453407"	"0.627934662453407"	"0.607960376671561"	"0.655787871887918"	"69184296577.8838"	"43413087032.1336"	"25771209545.7502"	0.881333333	0.829379958	0.825820055	127680333	37797.1	24958	0.660315209
"Japan"	"Total"	"34300556.2"	"0.0700904244815443"	"107215.933333333"	"0.000244687417174431"	"3042178"	"2722682"	"0.894977874404456"	"1"	"1987246.89626308"	"20622735.7333333"	"20622735.7333333"	"20622735.7333333"	"3123173.25938324"	"25646764.3406168"	"28769937.6"	"46668874.1333333"	"54816076"	"0.0209657252189294"	"0.00131499258234634"	"0.625738993064735"	"0.627934662453407"	"0.627934662453407"	"0.607960376671561"	"0.655787871887918"	"69184296577.8838"	"43413087032.1336"	"25771209545.7502"	0.881333333	0.829379958	0.825820055	127680333	37797.1	24958	0.660315209
"Japan"	"Pollinator dependent"	"8182335.06666667"	"0.043894013875379"	"35133.2"	"0.00020440440529504"	"552839"	"486695"	"0.880355763612914"	"1"	"1987246.89626308"	"20622735.7333333"	"20622735.7333333"	"20622735.7333333"	"3123173.25938324"	"25646764.3406168"	"28769937.6"	"46668874.1333333"	"54816076"	"0.0209657252189294"	"0.476470098540679"	"0.149268894524057"	"0.627934662453407"	"0.627934662453407"	"0.607960376671561"	"0.655787871887918"	"69184296577.8838"	"43413087032.1336"	"25771209545.7502"	0.881333333	0.829379958	0.825820055	127680333	37797.1	24958	0.660315209
"Japan"	"Non pollinator dependent"	"26118221.1333333"	"0.086208822279936"	"72082.7333333333"	"0.000270688269202427"	"2489339"	"2235987"	"0.898225191506661"	"1"	"1987246.89626308"	"20622735.7333333"	"20622735.7333333"	"20622735.7333333"	"3123173.25938324"	"25646764.3406168"	"28769937.6"	"46668874.1333333"	"54816076"	"0.0209657252189294"	"0.476470098540679"	"0.149268894524057"	"0.627934662453407"	"0.627934662453407"	"0.607960376671561"	"0.655787871887918"	"69184296577.8838"	"43413087032.1336"	"25771209545.7502"	0.881333333	0.829379958	0.825820055	127680333	37797.1	24958	0.660315209
"Jordan"	"VP"	"33677.571893614"	"0.00106390540517554"	"63781.4266261643"	"0.00202511704044332"	"8872.23785846149"	"10266.8462098389"	"1.15246066485271"	"0.106903137709824"	"229487.71297385"	"1924941.86666667"	"1924941.86666667"	"1924941.86666667"	"199383.858241299"	"1463870.07509203"	"1663253.93333333"	"3956397.4"	"3694709.46666667"	"0.0091150798723012"	"0.578183919269647"	"0.0906540202114584"	"0.261451188613305"	"0.261451188613305"	"0.262399084894756"	"0.263475407648495"	"2838995745.4977"	"742226176.012159"	"2096769569.48554"	0.733333333	0.729927855	0.702976799	6848926	8932	97.5	0.010915808
"Jordan"	"VNP"	"2437484.29477305"	"0.00532526081381459"	"637612.840040502"	"0.00156784954712822"	"84202.3076656693"	"110335.508087848"	"1.31036204525347"	"1.06869376948743"	"229487.71297385"	"1924941.86666667"	"1924941.86666667"	"1924941.86666667"	"199383.858241299"	"1463870.07509203"	"1663253.93333333"	"3956397.4"	"3694709.46666667"	"0.0091150798723012"	"0.578183919269647"	"0.0906540202114584"	"0.261451188613305"	"0.261451188613305"	"0.262399084894756"	"0.263475407648495"	"2838995745.4977"	"742226176.012159"	"2096769569.48554"	0.733333333	0.729927855	0.702976799	6848926	8932	97.5	0.010915808
"Jordan"	"Pollinator dependent"	"334940.266666667"	"0.00179678204237596"	"596628.2"	"0.00347117348841694"	"33812"	"38967"	"1.15246066485271"	"1"	"229487.71297385"	"1924941.86666667"	"1924941.86666667"	"1924941.86666667"	"199383.858241299"	"1463870.07509203"	"1663253.93333333"	"3956397.4"	"3694709.46666667"	"0.0091150798723012"	"0.578183919269647"	"0.0906540202114584"	"0.261451188613305"	"0.261451188613305"	"0.262399084894756"	"0.263475407648495"	"2838995745.4977"	"742226176.012159"	"2096769569.48554"	0.733333333	0.729927855	0.702976799	6848926	8932	97.5	0.010915808
"Jordan"	"Total"	"2471161.86666667"	"0.00504962027983884"	"701394.266666667"	"0.00160071685425755"	"147969"	"188554"	"1.27428042360224"	"1"	"229487.71297385"	"1924941.86666667"	"1924941.86666667"	"1924941.86666667"	"199383.858241299"	"1463870.07509203"	"1663253.93333333"	"3956397.4"	"3694709.46666667"	"0.0091150798723012"	"0.0283556982252208"	"0.668837939481105"	"0.261451188613305"	"0.261451188613305"	"0.262399084894756"	"0.263475407648495"	"2838995745.4977"	"742226176.012159"	"2096769569.48554"	0.733333333	0.729927855	0.702976799	6848926	8932	97.5	0.010915808
"Jordan"	"Non pollinator dependent"	"2136221.6"	"0.0070510601516397"	"104766.066666667"	"0.000393422168468631"	"114157"	"149587"	"1.31036204525347"	"1"	"229487.71297385"	"1924941.86666667"	"1924941.86666667"	"1924941.86666667"	"199383.858241299"	"1463870.07509203"	"1663253.93333333"	"3956397.4"	"3694709.46666667"	"0.0091150798723012"	"0.578183919269647"	"0.0906540202114584"	"0.261451188613305"	"0.261451188613305"	"0.262399084894756"	"0.263475407648495"	"2838995745.4977"	"742226176.012159"	"2096769569.48554"	0.733333333	0.729927855	0.702976799	6848926	8932	97.5	0.010915808
"Kazakhstan"	"Total"	"452187.357142857"	"0.00092400845113207"	"5013837.71428571"	"0.0114425436807619"	"13898336"	"16577603"	"1.19277609923951"	"1"	"1037181.94697473"	"23502114.9285714"	"23502114.9285714"	"23015581.5714286"	"1035942.77083766"	"22470463.5148766"	"23506406.2857143"	"18936173.2142857"	"18453931.2142857"	"0.00409231801122558"	"0.256947438574615"	"0.0245035787709454"	"0.558741087942606"	"0.558741087942606"	"0.54964917297214"	"0.570300627285345"	"423145054604.417"	"236488911017.546"	"186656143586.871"	0.756933333	0.751776421	0.73965634	15925548	272490.2	3309	0.012143556
"Kazakhstan"	"VP"	"75519.3550861394"	"0.00238572573834368"	"76758.5312232088"	"0.00243715165687051"	"362628.293622505"	"1185072.15688515"	"3.14966843250044"	"0.282047681921512"	"1037181.94697473"	"23502114.9285714"	"23502114.9285714"	"23015581.5714286"	"1035942.77083766"	"22470463.5148766"	"23506406.2857143"	"18936173.2142857"	"18453931.2142857"	"0.00409231801122558"	"0.00952364245950428"	"0.0149799363114411"	"0.558741087942606"	"0.558741087942606"	"0.54964917297214"	"0.570300627285345"	"423145054604.417"	"236488911017.546"	"186656143586.871"	0.756933333	0.751776421	0.73965634	15925548	272490.2	3309	0.012143556
"Kazakhstan"	"Non pollinator dependent"	"175748.642857143"	"0.000580096302909191"	"4741690.35714286"	"0.0178062054047456"	"13238591"	"14499625"	"1.09525439678588"	"1"	"1037181.94697473"	"23502114.9285714"	"23502114.9285714"	"23015581.5714286"	"1035942.77083766"	"22470463.5148766"	"23506406.2857143"	"18936173.2142857"	"18453931.2142857"	"0.00409231801122558"	"0.00952364245950428"	"0.0149799363114411"	"0.558741087942606"	"0.558741087942606"	"0.54964917297214"	"0.570300627285345"	"423145054604.417"	"236488911017.546"	"186656143586.871"	0.756933333	0.751776421	0.73965634	15925548	272490.2	3309	0.012143556
"Kazakhstan"	"Pollinator dependent"	"276438.714285714"	"0.00148295134111298"	"272147.357142857"	"0.00158334904561505"	"659745"	"2077978"	"3.14966843250044"	"1"	"1037181.94697473"	"23502114.9285714"	"23502114.9285714"	"23015581.5714286"	"1035942.77083766"	"22470463.5148766"	"23506406.2857143"	"18936173.2142857"	"18453931.2142857"	"0.00409231801122558"	"0.00952364245950428"	"0.0149799363114411"	"0.558741087942606"	"0.558741087942606"	"0.54964917297214"	"0.570300627285345"	"423145054604.417"	"236488911017.546"	"186656143586.871"	0.756933333	0.751776421	0.73965634	15925548	272490.2	3309	0.012143556
"Kazakhstan"	"VNP"	"376668.002056718"	"0.00082292031808034"	"4937079.18306251"	"0.0121399646857943"	"5962010.40553358"	"6529918.11034383"	"1.09525439678588"	"18.141198337895"	"1037181.94697473"	"23502114.9285714"	"23502114.9285714"	"23015581.5714286"	"1035942.77083766"	"22470463.5148766"	"23506406.2857143"	"18936173.2142857"	"18453931.2142857"	"0.00409231801122558"	"0.00952364245950428"	"0.0149799363114411"	"0.558741087942606"	"0.558741087942606"	"0.54964917297214"	"0.570300627285345"	"423145054604.417"	"236488911017.546"	"186656143586.871"	0.756933333	0.751776421	0.73965634	15925548	272490.2	3309	0.012143556
"Kenya"	"VNP"	"1746064.72028646"	"0.00381469125904311"	"403745.745420654"	"0.000992785189320385"	"1287302.61954473"	"1574246.0301814"	"1.222902840622"	"3.51961394681614"	"428248.961868346"	"11786345.0769231"	"11786345.0769231"	"11398401.3846154"	"429202.294694846"	"11429633.3976128"	"11858835.6923077"	"13057126.7692308"	"12741673.6923077"	"0.00141119992385007"	"0.123754705621997"	"0.01469223720748"	"0.510298791907477"	"0.510298791907477"	"0.513873581125988"	"0.509952887023243"	"89667581924.2454"	"45756981032.0744"	"43910600892.171"	0.5076	0.547875926	0.680877408	40015902	58037	4413	0.0760377
"Kenya"	"Pollinator dependent"	"187203.692307692"	"0.0010042514026529"	"114713.076923077"	"0.000667398878212794"	"1273590"	"1643888"	"1.29075134069834"	"1"	"428248.961868346"	"11786345.0769231"	"11786345.0769231"	"11398401.3846154"	"429202.294694846"	"11429633.3976128"	"11858835.6923077"	"13057126.7692308"	"12741673.6923077"	"0.00141119992385007"	"0.123754705621997"	"0.01469223720748"	"0.510298791907477"	"0.510298791907477"	"0.513873581125988"	"0.509952887023243"	"89667581924.2454"	"45756981032.0744"	"43910600892.171"	0.5076	0.547875926	0.680877408	40015902	58037	4413	0.0760377
"Kenya"	"Non pollinator dependent"	"1576842.07692308"	"0.00520470738336373"	"306060.384615385"	"0.00114933149662704"	"2648082"	"3238347"	"1.222902840622"	"1"	"428248.961868346"	"11786345.0769231"	"11786345.0769231"	"11398401.3846154"	"429202.294694846"	"11429633.3976128"	"11858835.6923077"	"13057126.7692308"	"12741673.6923077"	"0.00141119992385007"	"0.123754705621997"	"0.01469223720748"	"0.510298791907477"	"0.510298791907477"	"0.513873581125988"	"0.509952887023243"	"89667581924.2454"	"45756981032.0744"	"43910600892.171"	0.5076	0.547875926	0.680877408	40015902	58037	4413	0.0760377
"Kenya"	"Total"	"1764045.76923077"	"0.00360468547650714"	"420773.461538462"	"0.000960286109708112"	"3921672"	"4882235"	"1.24493710845782"	"1"	"428248.961868346"	"11786345.0769231"	"11786345.0769231"	"11398401.3846154"	"429202.294694846"	"11429633.3976128"	"11858835.6923077"	"13057126.7692308"	"12741673.6923077"	"0.00141119992385007"	"0.0240204224347824"	"0.138446942829477"	"0.510298791907477"	"0.510298791907477"	"0.513873581125988"	"0.509952887023243"	"89667581924.2454"	"45756981032.0744"	"43910600892.171"	0.5076	0.547875926	0.680877408	40015902	58037	4413	0.0760377
"Kenya"	"VP"	"17981.048944307"	"0.000568037839040338"	"17027.7161178073"	"0.000540645135959649"	"654464.254186247"	"838305.431542865"	"1.29075134069834"	"0.148437445621179"	"428248.961868346"	"11786345.0769231"	"11786345.0769231"	"11398401.3846154"	"429202.294694846"	"11429633.3976128"	"11858835.6923077"	"13057126.7692308"	"12741673.6923077"	"0.00141119992385007"	"0.123754705621997"	"0.01469223720748"	"0.510298791907477"	"0.510298791907477"	"0.513873581125988"	"0.509952887023243"	"89667581924.2454"	"45756981032.0744"	"43910600892.171"	0.5076	0.547875926	0.680877408	40015902	58037	4413	0.0760377
"Kiribati"	"Total"	"159841.333333333"	"0.000326622893159655"	"1846"	"4.21292766905914e-06"	"25897"	"21248"	"0.820481136811214"	"1"	"4499.31949205742"	"80233.3333333333"	"80233.3333333333"	"100900"	"5072.15184922691"	"77524.848150773"	"82597"	"235865"	"258895.333333333"	"0.00254186798915235"	"0"	"0.617397506843177"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"276764356.68603"	"40197917.208364"	"236566439.477666"	0.582545455	0.629334415	0.712771649	98507	81	12.15	0.15
"Kiribati"	"Non pollinator dependent"	"155631.666666667"	"0.000513695883969437"	"0"	"0"	"897"	"1448"	"1.61426978818283"	"1"	"4499.31949205742"	"80233.3333333333"	"80233.3333333333"	"100900"	"5072.15184922691"	"77524.848150773"	"82597"	"235865"	"258895.333333333"	"0.00254186798915235"	"0.601137396579828"	"0.0162601102633497"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"276764356.68603"	"40197917.208364"	"236566439.477666"	0.582545455	0.629334415	0.712771649	98507	81	12.15	0.15
"Kiribati"	"VNP"	"159183.255572993"	"0.000347773462555671"	"1760.75459682855"	"4.3295839165758e-06"	"766.717574301639"	"1237.68901626396"	"1.61426978818283"	"0.953821558411999"	"4499.31949205742"	"80233.3333333333"	"80233.3333333333"	"100900"	"5072.15184922691"	"77524.848150773"	"82597"	"235865"	"258895.333333333"	"0.00254186798915235"	"0.601137396579828"	"0.0162601102633497"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"276764356.68603"	"40197917.208364"	"236566439.477666"	0.582545455	0.629334415	0.712771649	98507	81	12.15	0.15
"Kiribati"	"VP"	"658.077760340927"	"2.07892804286548e-05"	"85.2454031714474"	"2.70661739182771e-06"	"3631.0598020725"	"2875.79936324142"	"0.792"	"0.0461784415879997"	"4499.31949205742"	"80233.3333333333"	"80233.3333333333"	"100900"	"5072.15184922691"	"77524.848150773"	"82597"	"235865"	"258895.333333333"	"0.00254186798915235"	"0.601137396579828"	"0.0162601102633497"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"276764356.68603"	"40197917.208364"	"236566439.477666"	0.582545455	0.629334415	0.712771649	98507	81	12.15	0.15
"Kiribati"	"Pollinator dependent"	"4209.66666666667"	"2.2582693763073e-05"	"1846"	"1.07399989802991e-05"	"25000"	"19800"	"0.792"	"1"	"4499.31949205742"	"80233.3333333333"	"80233.3333333333"	"100900"	"5072.15184922691"	"77524.848150773"	"82597"	"235865"	"258895.333333333"	"0.00254186798915235"	"0.601137396579828"	"0.0162601102633497"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"0.1452423920829"	"276764356.68603"	"40197917.208364"	"236566439.477666"	0.582545455	0.629334415	0.712771649	98507	81	12.15	0.15
"Kuwait"	"VNP"	"1616680.13475795"	"0.00353202003744627"	"95716.529958443"	"0.000235360878457995"	"2620.29837898406"	"5309.80657030709"	"2.02641295086623"	"2.85213560228498"	"35784.1082418844"	"376234"	"376234"	"372652.2"	"80517.503442382"	"580566.296557618"	"661083.8"	"1657081.2"	"1938349.2"	"0.0246355327729671"	"0.694417187573839"	"0.164268337201573"	"0.249218615141252"	"0.249218615141252"	"0.255808469473428"	"0.24577325060158"	"327435771.614155"	"81628661.6524387"	"245807109.961716"	0.790666667	0.686000539	0.740987059	2785937	1782	6.25	0.003507295
